AF3,F7,F3,F5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,EventId
0.462343513,0.264158099,0.249884708,0.225754071,0.389189259,0.404427801,0.410023795,0.384846719,0.404978612,0.376799861,0.749474913,0.441926223,0.396275084,0.443035314,left
0.47301236,0.279931341,0.254956288,0.228002268,0.39189233,0.400918423,0.403791189,0.386468636,0.401627632,0.35887019,0.750575385,0.454782817,0.401933207,0.464619033,left
0.471129575,0.28449268,0.254704712,0.227916862,0.381621483,0.392279163,0.40560895,0.39087111,0.397079743,0.347459929,0.740270271,0.455872528,0.394624873,0.478415222,left
0.468200622,0.278981364,0.248920707,0.225583367,0.381351793,0.389579008,0.402752751,0.388322635,0.381522663,0.344471823,0.719859903,0.420571048,0.366336056,0.44481503,left
0.460251176,0.271569732,0.247872901,0.225241851,0.395675189,0.389579008,0.377304591,0.381603766,0.382479826,0.346644615,0.715357608,0.389627581,0.355256838,0.41388526,left
0.455230683,0.26586842,0.249717097,0.226067191,0.395945908,0.38606963,0.363282216,0.369554983,0.388223712,0.350720151,0.730865578,0.393114157,0.375529832,0.41766758,left
0.456903915,0.261687435,0.248585486,0.224331213,0.385945779,0.382829651,0.371851308,0.360518837,0.378410518,0.347732045,0.742971534,0.402484175,0.393682152,0.429239125,left
0.453347102,0.256746467,0.247160475,0.221741608,0.384324554,0.386609455,0.371332089,0.370018262,0.387026803,0.355337851,0.750475169,0.414905051,0.402875928,0.437249542,left
0.457950084,0.25047517,0.248375892,0.221172487,0.386756906,0.387149281,0.364321148,0.382298243,0.408808173,0.381689677,0.763381711,0.441926223,0.421027351,0.454383123,left
0.461087792,0.244013515,0.248292087,0.220375652,0.390540794,0.385528777,0.367696566,0.378359931,0.412876569,0.387938005,0.772986456,0.454565373,0.442480093,0.470849734,left
0.457740531,0.23318124,0.246447891,0.218155959,0.390000386,0.400647996,0.374448392,0.390639912,0.420775438,0.39255674,0.779990154,0.457616231,0.459217434,0.477970293,left
0.453766206,0.226719947,0.246489873,0.217529882,0.393513555,0.417657117,0.376265658,0.412882597,0.4413599,0.415376227,0.790195052,0.47809997,0.475954775,0.47863811,left
0.447489992,0.227289934,0.246070687,0.218241311,0.401351021,0.407397354,0.372371021,0.404540928,0.441120154,0.417821135,0.792996531,0.484636574,0.476426135,0.472185368,left
0.45167387,0.219878302,0.244352278,0.217586783,0.382702299,0.389039183,0.367696566,0.378359931,0.416467296,0.395544846,0.787893891,0.458923386,0.459452665,0.469292059,left
0.460041624,0.21645766,0.244897093,0.217529882,0.368648593,0.389039183,0.371072479,0.364458032,0.390377783,0.385220981,0.778789465,0.446719954,0.454030672,0.478415222,left
0.460879036,0.227479929,0.246741289,0.21846897,0.387837723,0.388499358,0.371851308,0.362372394,0.383197242,0.396088044,0.761881137,0.449335094,0.450258889,0.472852338,left
0.458577944,0.233561231,0.245944899,0.21844052,0.397837852,0.384449126,0.37055326,0.37256762,0.402824541,0.409943213,0.74907443,0.432991924,0.432814956,0.46150453,left
0.462133961,0.230330585,0.244016897,0.218070553,0.386756906,0.397408016,0.381718941,0.403383172,0.43465794,0.420809241,0.752176176,0.419481338,0.425742752,0.469959876,left
0.462133961,0.230330585,0.244016897,0.218070553,0.386756906,0.397408016,0.381718941,0.403383172,0.43465794,0.420809241,0.752176176,0.419481338,0.425742752,0.469959876,left
0.46652739,0.23280125,0.24359787,0.217444476,0.383784145,0.402808325,0.387172224,0.419138186,0.448779276,0.43004671,0.757078383,0.424929061,0.43446427,0.473297267,left
0.449163225,0.226909943,0.240957284,0.215310189,0.386486187,0.388768756,0.372110917,0.392725108,0.429391723,0.423798381,0.751976125,0.414033614,0.433050188,0.442144609,left
0.435565027,0.212086678,0.238023378,0.213944233,0.380810355,0.383639903,0.353674192,0.358433641,0.401149051,0.399348266,0.748674327,0.389627581,0.426214113,0.419893073,left
0.441841241,0.213036656,0.240244779,0.214712563,0.364595015,0.385799204,0.352376144,0.351482691,0.388223712,0.378701571,0.751175539,0.385704457,0.420320759,0.429016237,left
0.443724025,0.219498311,0.242088895,0.214684112,0.355405499,0.379860098,0.360945236,0.354726526,0.375299284,0.36837874,0.745872848,0.389409307,0.408061792,0.43146377,left
0.448326609,0.220258292,0.241208859,0.21459876,0.377567905,0.384449126,0.369773937,0.350787773,0.369075905,0.365661716,0.737969111,0.399433317,0.398632785,0.426791591,left
0.448326609,0.219498311,0.241460275,0.215793959,0.394594372,0.400108171,0.381718941,0.35936064,0.385112478,0.374082836,0.733266573,0.416866198,0.398161424,0.426123774,left
0.439749302,0.220638283,0.240957284,0.215452443,0.383784145,0.411177158,0.386392901,0.373262097,0.397798071,0.374354952,0.726563334,0.417084472,0.395803724,0.42790349,left
0.448326609,0.227099938,0.240621983,0.214513354,0.380810355,0.416036614,0.383536702,0.380908406,0.402824541,0.378973687,0.726263066,0.425800497,0.400518227,0.440364893,left
0.453556654,0.232040906,0.241460275,0.214911772,0.38243261,0.409557683,0.381459826,0.397589979,0.427237652,0.408041502,0.73706869,0.457179683,0.415841486,0.450600802,left
0.451046009,0.226149599,0.241124894,0.215423992,0.380269947,0.396598793,0.380940113,0.412882597,0.449976185,0.427057569,0.749174646,0.482022264,0.43611448,0.457053544,left
0.4615061,0.23185091,0.241418293,0.215537849,0.373784017,0.398488695,0.38016079,0.405005089,0.446625205,0.422167753,0.7571786,0.490520845,0.455445651,0.474187973,left
0.472803604,0.252375486,0.244519889,0.215879311,0.364864705,0.401998073,0.378343029,0.39156647,0.435854849,0.418364333,0.757878969,0.482022264,0.45332408,0.481085644,left
0.467782314,0.253515821,0.246741289,0.217159915,0.373243608,0.39038926,0.368995108,0.391334389,0.430828378,0.415376227,0.75067522,0.450642249,0.434229038,0.457498473,left
0.455648991,0.243823519,0.245232474,0.218525872,0.392702428,0.38175,0.357050104,0.387627275,0.421015185,0.404238082,0.747173753,0.425583053,0.425506623,0.443257355,left
0.453347102,0.241162859,0.243555888,0.217757541,0.392973147,0.38606963,0.352635754,0.371408981,0.405457193,0.387666923,0.74767369,0.429505348,0.425506623,0.449488056,left
0.451255562,0.235651905,0.242466259,0.215509398,0.383784145,0.385799204,0.344585881,0.358433641,0.392531854,0.374626034,0.74237138,0.4364785,0.421027351,0.446817635,left
0.447698748,0.236791878,0.241166877,0.215623201,0.390000386,0.384719553,0.34718247,0.361677476,0.392053273,0.375984546,0.741871062,0.441054787,0.419613269,0.440586933,left
0.450837253,0.241733207,0.240957284,0.216932256,0.392973147,0.392548561,0.359127475,0.373725376,0.399473561,0.383320305,0.74767369,0.43909364,0.416312847,0.435469826,left
0.444560641,0.235651905,0.240160973,0.215822409,0.377567905,0.395518114,0.361724064,0.380908406,0.409765336,0.384949899,0.750175283,0.421442485,0.406882942,0.423676241,left
0.442050395,0.230330585,0.23995138,0.214769464,0.370000129,0.387418679,0.360166407,0.388090554,0.421972347,0.387666923,0.750075067,0.412725629,0.408061792,0.420115961,left
0.447698748,0.236791878,0.240831655,0.21533864,0.380540666,0.383909301,0.357828933,0.381371685,0.418621367,0.387394807,0.745872848,0.416647924,0.405233629,0.424343211,left
0.443724025,0.240592873,0.240160973,0.215224783,0.38891854,0.389848407,0.353154973,0.358202001,0.403063376,0.384134585,0.741270527,0.415559043,0.399339377,0.42122786,left
0.443096563,0.241543212,0.24137647,0.215196333,0.384594243,0.390658659,0.355751562,0.359592279,0.411680572,0.386308411,0.745872848,0.421442485,0.412777194,0.425455957,left
0.447489992,0.251805138,0.244352278,0.217216816,0.381081074,0.390658659,0.367696566,0.388785913,0.440401826,0.395544846,0.75877939,0.458487668,0.435879249,0.447930381,left
0.454184514,0.260167109,0.244561871,0.218554322,0.384594243,0.404427801,0.379122352,0.395273584,0.442317062,0.39826187,0.761680705,0.47809997,0.43752946,0.461058753,left
0.454602823,0.255796128,0.242633869,0.216932256,0.388378131,0.41198741,0.388729881,0.379981848,0.416706131,0.391741425,0.750375334,0.443451652,0.417491697,0.445037919,left
0.443933179,0.24952483,0.240538177,0.214627211,0.371351664,0.395518114,0.381199722,0.380676326,0.408089846,0.375984546,0.738769315,0.404445322,0.402168438,0.427013632,left
0.447908301,0.25085516,0.240202876,0.214484904,0.353513555,0.378779419,0.356271276,0.379749768,0.405217447,0.353980373,0.72896452,0.39485703,0.385902458,0.420782931,left
0.447071684,0.254655793,0.240160973,0.215964717,0.377297186,0.385528777,0.341209968,0.357043804,0.382001244,0.345015021,0.720460247,0.387229886,0.364685845,0.40364935,left
0.427406028,0.252945472,0.238652078,0.215680102,0.399729796,0.389848407,0.333419705,0.334337399,0.3638106,0.347732045,0.717758984,0.368707294,0.357614538,0.379172322,left
0.424686229,0.251235151,0.23852637,0.214769464,0.385134652,0.382829651,0.341729187,0.33294712,0.370990686,0.342841194,0.723561803,0.365003274,0.362564273,0.372941621,left
0.439330596,0.255036146,0.240412469,0.216249278,0.379459849,0.389579008,0.368215785,0.357970362,0.390617529,0.348003127,0.733666676,0.383961584,0.375529832,0.390075201,left
0.450209393,0.263397756,0.241879462,0.218042102,0.397297443,0.414956963,0.388210662,0.38461552,0.414313225,0.376527744,0.741570795,0.403137338,0.392503302,0.409880051,left
0.444142333,0.272710066,0.242508082,0.218013651,0.401081331,0.42386665,0.385094359,0.386468636,0.42963147,0.389839715,0.741970897,0.397253896,0.398161424,0.408099488,left
0.442468703,0.275940713,0.243639693,0.218155959,0.381892201,0.397408016,0.376006049,0.381834964,0.42795598,0.381146479,0.742971534,0.396600734,0.397453935,0.401646746,left
0.457740531,0.277081047,0.246154492,0.21895274,0.377297186,0.391738309,0.379641571,0.401529174,0.434896775,0.383591387,0.756378395,0.429941066,0.418905779,0.425455957,left
0.465690774,0.278981364,0.247663307,0.219009641,0.395945908,0.410906732,0.385094359,0.42330858,0.44853953,0.394186333,0.767083611,0.453693107,0.440829882,0.458834108,left
0.459832868,0.275940713,0.245903076,0.21821286,0.390000386,0.397947842,0.37081287,0.405005089,0.438726336,0.387122691,0.759879863,0.443233378,0.433757678,0.450377914,left
0.447489992,0.274040034,0.243011073,0.217216816,0.362432352,0.374999614,0.356790495,0.376042653,0.419818276,0.370551532,0.74837406,0.436042782,0.422677562,0.423008424,left
0.448535364,0.277841029,0.242969091,0.217444476,0.36945972,0.392818988,0.38016079,0.38531088,0.423169256,0.371910044,0.747973958,0.44650251,0.425977983,0.432799404,left
0.464644605,0.281451667,0.246406068,0.21869663,0.394865091,0.423325796,0.408725253,0.412650516,0.443992552,0.387394807,0.755977911,0.451731959,0.431164745,0.46172657,left
0.466736942,0.285062666,0.24850168,0.218895838,0.382161891,0.41630704,0.403011866,0.421686662,0.459310797,0.396903358,0.761280602,0.449553368,0.430692487,0.465064809,left
0.469246791,0.293804628,0.249214105,0.21980653,0.364053578,0.394169065,0.384316025,0.418442827,0.463858686,0.396903358,0.762181023,0.455872528,0.433286317,0.451490661,left
0.477824097,0.304256911,0.250094301,0.222168422,0.381621483,0.386878854,0.373669069,0.408943402,0.459071051,0.396631242,0.764782451,0.468293404,0.438236052,0.458389179,left
0.472385296,0.304066554,0.249339893,0.221770004,0.401351021,0.390118834,0.365619196,0.392261829,0.440641572,0.39255674,0.765783088,0.469601388,0.440122392,0.473743044,left
0.464016745,0.29456461,0.246699307,0.21898119,0.399999485,0.395788541,0.361464455,0.376969211,0.414313225,0.375713465,0.756078127,0.449770812,0.431399977,0.460613824,left
0.456276055,0.281832019,0.242717675,0.217501431,0.39513478,0.398758094,0.356790495,0.362372394,0.398755233,0.350720151,0.742271164,0.420352774,0.403347289,0.426123774,left
0.450418945,0.282022015,0.241711691,0.217985201,0.39189233,0.388768756,0.341729187,0.351019412,0.397319489,0.343113311,0.741270527,0.408367617,0.39108922,0.412772514,left
0.45230173,0.294754967,0.243849286,0.218554322,0.392973147,0.386339029,0.345364709,0.363067754,0.408568427,0.366748112,0.749774799,0.429505348,0.408769282,0.432354475,left
0.45941456,0.293044646,0.24280148,0.217842893,0.400270204,0.405238053,0.37055326,0.385078799,0.426998817,0.376256663,0.752176176,0.455001091,0.417963058,0.453048336,left
0.464016745,0.284112327,0.240957284,0.217444476,0.385945779,0.403077724,0.37548683,0.383456882,0.426040743,0.356696363,0.748574492,0.446066792,0.411833575,0.447040523,left
0.460460728,0.294754967,0.244478066,0.219151948,0.381892201,0.396598793,0.369773937,0.384152241,0.422690675,0.361586179,0.753376864,0.434517353,0.4198485,0.44459299,left
0.469456343,0.311288553,0.248878884,0.221940817,0.407567262,0.414146711,0.383017483,0.408943402,0.444231387,0.393643136,0.764182297,0.462409962,0.439886263,0.482866207,left
0.480125986,0.308057544,0.249172283,0.222652246,0.406486445,0.408207605,0.378862742,0.415431072,0.442317062,0.391741425,0.763381711,0.479842843,0.445073025,0.508233094,left
0.469038035,0.298365243,0.247453874,0.220489454,0.374594115,0.380669322,0.353414582,0.389712471,0.404978612,0.355882084,0.752276011,0.455001091,0.428099555,0.485090852,left
0.463807989,0.296274931,0.24628028,0.21872508,0.365945522,0.37743037,0.351856431,0.375116096,0.390857276,0.339582007,0.747273588,0.435170515,0.408533153,0.464174104,left
0.469038035,0.297034913,0.245944899,0.219038146,0.380540666,0.388228931,0.364840367,0.393419586,0.406414356,0.361042981,0.750475169,0.443233378,0.412777194,0.473965085,left
0.475732557,0.300265921,0.246447891,0.219294256,0.386216498,0.390929085,0.366658128,0.414041235,0.42292951,0.381418595,0.751175539,0.445848518,0.428335684,0.481530573,left
0.475941313,0.300076288,0.247621485,0.218867388,0.389729667,0.396328366,0.371072479,0.411028598,0.42628049,0.371366846,0.749174646,0.441272231,0.428570916,0.480640715,left
0.464644605,0.303116939,0.246950882,0.219180399,0.395405499,0.398488695,0.37522722,0.39087111,0.411919407,0.355066769,0.749174646,0.444105645,0.418199187,0.477970293,left
0.463389681,0.303306572,0.245274296,0.219265805,0.38567609,0.390118834,0.366658128,0.379981848,0.397079743,0.353165059,0.749374697,0.437349937,0.40617635,0.461281641,left
0.467364006,0.293994262,0.244394101,0.218269761,0.370811256,0.384449126,0.364840367,0.386468636,0.401149051,0.354251455,0.744072006,0.430812503,0.398396656,0.450155873,left
0.46589953,0.290953611,0.244016897,0.218155959,0.380269947,0.396328366,0.369514327,0.385774159,0.403541957,0.347732045,0.737769059,0.43909364,0.397217805,0.45193559,left
0.463807989,0.296845279,0.244771464,0.21821286,0.401351021,0.412796634,0.368215785,0.37743249,0.396361415,0.343385427,0.741170692,0.444323089,0.397217805,0.449488056,left
0.463807989,0.301405894,0.246112669,0.217928299,0.401351021,0.415496788,0.367696566,0.37812785,0.394447091,0.346644615,0.749174646,0.441054787,0.396982574,0.457276433,left
0.472803604,0.305207251,0.246741289,0.219009641,0.397837852,0.417926516,0.373928678,0.384846719,0.394447091,0.349361639,0.750975488,0.443451652,0.40617635,0.477303323,left
0.470711267,0.305776875,0.245986881,0.220005631,0.39513478,0.422246146,0.374967611,0.389017994,0.399952142,0.353708257,0.750275118,0.448027939,0.418434418,0.477748252,left
0.460251176,0.298745958,0.245986881,0.219578817,0.389189259,0.416036614,0.369773937,0.396432223,0.420057111,0.370551532,0.752676495,0.447155673,0.419141908,0.466621637,left
0.466317838,0.303116939,0.247118493,0.219038146,0.393242836,0.413877313,0.371851308,0.397822059,0.426759071,0.378701571,0.752176176,0.446938228,0.403583418,0.472185368,left
0.476150865,0.318700185,0.247663307,0.219778025,0.38864885,0.418466341,0.375746439,0.396200142,0.414552059,0.359684469,0.748274225,0.444758807,0.396275084,0.479750857,left
0.480962602,0.319840158,0.248962689,0.221513894,0.377567905,0.414956963,0.372630631,0.405468368,0.416945877,0.358054875,0.749374697,0.448245383,0.413719915,0.481308532,left
0.476778725,0.313188507,0.249004672,0.221570904,0.400270204,0.417116264,0.376785372,0.406858205,0.434179359,0.373811754,0.754277285,0.447373947,0.427864324,0.483978106,left
0.467364006,0.30615759,0.245861094,0.219009641,0.419730053,0.417116264,0.377044981,0.389481273,0.426040743,0.363216808,0.752876546,0.426890208,0.415605357,0.47196248,left
0.46715525,0.299695573,0.244897093,0.217643685,0.398918669,0.396057939,0.352635754,0.379749768,0.401627632,0.346101417,0.747773906,0.410764482,0.398632785,0.460613824,left
0.472385296,0.308437535,0.247831078,0.219891828,0.393242836,0.390658659,0.34484549,0.386005357,0.397798071,0.347732045,0.747273588,0.417084472,0.40476137,0.470404805,left
0.478033649,0.328392486,0.249633292,0.222225323,0.414594629,0.409017857,0.360426017,0.387396077,0.404978612,0.350720151,0.751075704,0.428415637,0.419141908,0.481975502,left
0.471757436,0.325351835,0.248375892,0.222111521,0.418648207,0.409287256,0.350298773,0.382761522,0.405696028,0.352078663,0.757678918,0.427761645,0.424092541,0.478415222,left
0.462343513,0.301786609,0.245609677,0.22057486,0.409999614,0.394978289,0.329784677,0.381834964,0.405935774,0.357239561,0.759079658,0.422096477,0.427392963,0.464174104,left
0.469665099,0.304446545,0.245986881,0.220774069,0.394594372,0.391468911,0.334718247,0.381603766,0.40402145,0.363216808,0.753876802,0.419698782,0.429749766,0.452826295,left
0.472803604,0.324021505,0.247956706,0.222196927,0.383513427,0.398488695,0.343027729,0.382993603,0.405217447,0.363760006,0.752276011,0.422313921,0.424563902,0.452603407,left
0.469665099,0.318509828,0.246992705,0.221001674,0.402973276,0.411177158,0.346144032,0.379749768,0.410962245,0.353436141,0.753776967,0.422096477,0.412777194,0.453271224,left
0.471757436,0.299695573,0.246070687,0.218582827,0.41432391,0.418736768,0.364840367,0.387396077,0.408329592,0.351806547,0.751875909,0.418827345,0.4049975,0.448598198,left
0.475941313,0.304636902,0.247034688,0.218810486,0.393513555,0.416846865,0.377304591,0.408248042,0.411919407,0.369465136,0.751675858,0.420571048,0.405233629,0.453493265,left
0.478451958,0.322880809,0.247914883,0.219721124,0.38567609,0.412796634,0.365619196,0.408248042,0.423169256,0.37109473,0.753076597,0.414033614,0.404526139,0.462616428,left
0.468828483,0.327062156,0.246070687,0.21920885,0.397026724,0.407397354,0.345883928,0.38438344,0.411440826,0.353165059,0.749674964,0.395946741,0.392503302,0.447485452,left
0.467782314,0.323451157,0.244687499,0.219834927,0.387568034,0.40334815,0.337574446,0.375347294,0.403303122,0.35887019,0.748774543,0.388102152,0.38849539,0.438362288,left
0.48075305,0.32459113,0.246992705,0.221741608,0.383513427,0.409017857,0.34718247,0.388785913,0.425323327,0.374626034,0.751776074,0.395946741,0.411833575,0.460613824,left
0.479707678,0.329722817,0.248795079,0.221684707,0.413243094,0.418466341,0.352116535,0.392956307,0.426520236,0.368921938,0.753576916,0.404662767,0.425742752,0.473520155,left
0.469874651,0.32725179,0.246825094,0.219379608,0.419459334,0.414956963,0.341989291,0.381371685,0.398755233,0.352078663,0.748774543,0.389191033,0.404526139,0.443035314,left
0.465481222,0.314899552,0.244645677,0.21795675,0.393784274,0.397138618,0.339911921,0.377201292,0.397079743,0.349904837,0.743871955,0.364785,0.385902458,0.419003215,left
0.470502511,0.307867911,0.246489873,0.21844052,0.386756906,0.383639903,0.34744208,0.382761522,0.403781703,0.356425282,0.747373804,0.37480901,0.399339377,0.437249542,left
0.473849772,0.311288553,0.246950882,0.21895274,0.394053964,0.387689106,0.344066662,0.386700717,0.398276652,0.356696363,0.754177069,0.403355612,0.411598343,0.458389179,left
0.465272466,0.313569222,0.243975074,0.217785992,0.391350892,0.392818988,0.337574446,0.381603766,0.403781703,0.357511677,0.752276011,0.394638756,0.392974662,0.443035314,left
0.463598437,0.307677553,0.243304472,0.216932256,0.383243737,0.386339029,0.339132598,0.366311148,0.393968509,0.347732045,0.741671011,0.362606409,0.368458525,0.412995402,left
0.46589953,0.296465288,0.243346295,0.216903805,0.361891944,0.38175,0.337314837,0.357507083,0.366203962,0.331159852,0.733666676,0.353671279,0.365629464,0.402759492,left
0.472175744,0.300456279,0.243765481,0.216420036,0.354865091,0.389848407,0.350298773,0.373725376,0.376017156,0.334963272,0.737969111,0.365003274,0.372230308,0.419670185,left
0.483473247,0.322500818,0.246825094,0.217529882,0.387297315,0.400918423,0.37081287,0.401529174,0.414073478,0.354794653,0.749174646,0.386576723,0.37340826,0.44481503,left
0.472803604,0.322311184,0.245819271,0.218127508,0.395405499,0.393898638,0.351596821,0.398980698,0.414552059,0.35887019,0.74767369,0.403137338,0.373173029,0.446150665,left
0.591423012,0.368680932,0.279223761,0.235458181,0.448648593,0.46274332,0.488963876,0.469647948,0.494734011,0.457212815,0.782691417,0.512530013,0.544554349,0.567645948,right
0.587866199,0.347016384,0.274948731,0.232583961,0.451892073,0.477321685,0.505323726,0.483317766,0.507180769,0.462645829,0.786293101,0.497058279,0.536068063,0.552514124,right
0.585355554,0.342265412,0.271260338,0.231331807,0.441891944,0.466792523,0.506362164,0.497915024,0.519866362,0.474328206,0.788194159,0.497493997,0.542432777,0.550956449,right
0.580962921,0.342645403,0.26908092,0.230364269,0.416215855,0.457344039,0.517008626,0.5004635,0.520344943,0.486009549,0.790295268,0.497493997,0.550211574,0.557410039,right
0.573640539,0.329722817,0.266440334,0.228912906,0.422972504,0.469762076,0.52427967,0.484476404,0.4992819,0.486823828,0.785792782,0.475702274,0.532767641,0.550066591,right
0.573222231,0.321550479,0.262374737,0.227177037,0.442161634,0.482721994,0.511036124,0.463392358,0.486117726,0.469437356,0.773787042,0.45020653,0.508721966,0.527592167,right
0.573222231,0.320790497,0.25893792,0.225014246,0.438108056,0.480291238,0.497273358,0.439527755,0.473432134,0.429774594,0.759579976,0.428851355,0.488448972,0.500889646,right
0.576151184,0.318320194,0.260111514,0.224587323,0.442972761,0.481641315,0.506621279,0.442307429,0.46194345,0.422983067,0.761480653,0.436914218,0.493870966,0.512461191,right
0.588494059,0.325731826,0.262961534,0.225554862,0.458648722,0.486500771,0.527135869,0.479147373,0.483723909,0.463189027,0.775687719,0.475702274,0.530881301,0.556074404,right
0.583472769,0.332193119,0.260949727,0.224957344,0.450000129,0.482991393,0.534146809,0.504865973,0.520583778,0.476773114,0.781490728,0.48812315,0.544554349,0.563194963,right
0.56987497,0.326491808,0.25768052,0.224530422,0.444053578,0.48110149,0.521163367,0.509267565,0.525610248,0.456669617,0.774587247,0.463935391,0.520980035,0.534935615,right
0.563389203,0.32725179,0.258518893,0.225782576,0.450269818,0.479482015,0.50843904,0.494902387,0.493298268,0.442543367,0.764082081,0.438657091,0.495048918,0.508900911,right
0.551464636,0.33124278,0.256968095,0.226010289,0.444864705,0.458963515,0.488963876,0.454819491,0.449497604,0.432491618,0.757478867,0.409021609,0.470532781,0.47552276,right
0.541841161,0.326681442,0.253363508,0.225355762,0.446216241,0.441414568,0.463775326,0.428869692,0.423647837,0.403422768,0.758079021,0.386794168,0.461102876,0.455273828,right
0.537866039,0.322311184,0.252944481,0.225071147,0.44972941,0.460582991,0.47338335,0.438137036,0.429152888,0.390382913,0.763281495,0.400740472,0.478547707,0.468402201,right
0.535146639,0.321550479,0.252567117,0.225071147,0.445945522,0.476512462,0.497014243,0.443698149,0.441120154,0.408312584,0.76248129,0.41643048,0.489391693,0.473743044,right
0.540167929,0.319840158,0.252483312,0.22492884,0.447567776,0.459773767,0.494417159,0.444161428,0.45189051,0.429774594,0.763081444,0.417301916,0.493398707,0.473520155,right
0.548535683,0.324021505,0.255752519,0.225213454,0.454594115,0.448703751,0.48922398,0.462464918,0.478937185,0.446345752,0.772786405,0.432556206,0.509900817,0.498887042,right
0.558995774,0.326871799,0.25814153,0.225554862,0.446756649,0.455723535,0.497014243,0.476366816,0.50598386,0.455311105,0.777588777,0.451296241,0.520273443,0.52625738,right
0.560878558,0.326111817,0.255081916,0.224871938,0.43675652,0.455454137,0.4985719,0.478220815,0.504547205,0.458571327,0.773987093,0.455001091,0.509429456,0.533377939,right
0.555858065,0.331433138,0.254159898,0.224359718,0.448648593,0.450053828,0.4985719,0.477062176,0.483723909,0.451779801,0.773186507,0.458487668,0.499292959,0.527815055,right
0.563180448,0.330102807,0.257554892,0.225896378,0.448919312,0.453564235,0.501688204,0.473818341,0.461225122,0.434121212,0.773286723,0.455654254,0.492692115,0.511570485,right
0.567154772,0.327631781,0.2583093,0.227916862,0.419189645,0.453023381,0.497014243,0.480306011,0.450454766,0.427329685,0.766383242,0.443887371,0.48279085,0.499331971,right
0.567154772,0.346636393,0.258812292,0.22908361,0.415135038,0.444384121,0.495974816,0.497219664,0.467688248,0.442814448,0.76758393,0.460666259,0.499292959,0.521361466,right
0.56548154,0.358039015,0.261033532,0.229880445,0.454053706,0.445194373,0.498052681,0.505097172,0.494734011,0.460473037,0.784992577,0.484200855,0.53111743,0.550956449,right
0.559205326,0.338654412,0.258979902,0.228542993,0.457027496,0.447624101,0.49389794,0.488878878,0.495212593,0.457484931,0.790195052,0.468947396,0.530881301,0.548731804,right
0.552929112,0.32060014,0.255040093,0.225640268,0.417838109,0.44654445,0.492080179,0.471269865,0.487074889,0.451507685,0.7788893,0.441490505,0.51485145,0.529594771,right
0.547489514,0.318700185,0.255584908,0.224615828,0.419999743,0.450053828,0.496494035,0.474976979,0.48922896,0.451779801,0.773286723,0.427108482,0.508250606,0.521584354,right
0.554602344,0.319460167,0.25688429,0.224558927,0.452432481,0.454913284,0.4985719,0.481001371,0.488990125,0.448519579,0.770785512,0.419698782,0.496463898,0.521139425,right
0.56485368,0.324021505,0.255123899,0.224046707,0.447297057,0.454913284,0.502986746,0.487488159,0.489947288,0.446074671,0.764182297,0.418609901,0.48326221,0.51602147,right
0.565690296,0.326871799,0.253321685,0.224388115,0.428648336,0.454643885,0.499610338,0.496061026,0.487314635,0.439283144,0.75647823,0.422967914,0.479490428,0.508678023,right
0.556904234,0.327442147,0.252818693,0.225128048,0.426486702,0.452214157,0.47805731,0.48702488,0.464576102,0.421896671,0.748574492,0.413161348,0.469353931,0.500444717,right
0.550000159,0.330292441,0.252986304,0.225213454,0.432972632,0.453833633,0.481692832,0.471269865,0.454762909,0.417821135,0.749374697,0.407931898,0.46841121,0.497774296,right
0.556904234,0.329532459,0.253950305,0.226038686,0.446756649,0.461393243,0.499351223,0.469879146,0.477740276,0.439554226,0.768184084,0.429505348,0.495756408,0.507788165,right
0.555021449,0.322120827,0.254201721,0.225811081,0.442703071,0.460043165,0.483510593,0.468489309,0.487314635,0.449878091,0.783692054,0.455001091,0.512965109,0.524031887,right
0.548535683,0.322691175,0.254117915,0.224331213,0.409729924,0.451134507,0.475201111,0.464086835,0.477980023,0.445531473,0.787293738,0.466332256,0.516265531,0.535602584,right
0.559623634,0.324971121,0.257638697,0.225469564,0.408649108,0.45086408,0.489483095,0.467562751,0.481091256,0.457756013,0.795697794,0.471998254,0.528995858,0.534712726,right
0.564435372,0.323640791,0.260572523,0.228372181,0.442432352,0.452214157,0.48922398,0.481695848,0.496170667,0.466721366,0.801700854,0.477881695,0.533474233,0.534935615,right
0.560251495,0.335993752,0.258518893,0.229225917,0.443783888,0.456803186,0.484549031,0.498146222,0.508137932,0.455038989,0.794597322,0.480496835,0.522395015,0.535825473,right
0.563807511,0.345875687,0.256926113,0.228116071,0.434324168,0.468682425,0.495715701,0.49420791,0.503829789,0.450964487,0.78169078,0.473959401,0.517680511,0.533377939,right
0.562134279,0.335043413,0.257764326,0.22780306,0.447567776,0.469492677,0.500648777,0.473122981,0.482288165,0.456940699,0.776788572,0.463063954,0.519094593,0.536270402,right
0.553765728,0.32459113,0.257009918,0.228457587,0.454864834,0.460853417,0.487146115,0.455050689,0.466491339,0.440097424,0.773787042,0.45652652,0.500470912,0.530262589,right
0.54623459,0.330292441,0.254369491,0.228030773,0.44945972,0.456263361,0.470007932,0.44184415,0.454284327,0.413203435,0.764082081,0.444105645,0.48326221,0.505117743,right
0.548953991,0.337324082,0.253573101,0.226522509,0.444053578,0.453293808,0.465073868,0.433503364,0.436812011,0.407226188,0.758579339,0.42645449,0.480433149,0.493991975,right
