,AF3,F7,F3,F5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,ID_all_events,EventId
11727,4126.5385742188,4107.1796875,4108.58984375,4109.8715820313,4098.8461914063,4106.794921875,4119.615234375,4128.9741210938,4118.9741210938,4111.6665039063,4123.0771484375,4164.1025390625,4126.9228515625,4177.8203125,6236.0,33025.0
11728,4130.384765625,4117.3076171875,4116.0258789063,4117.5639648438,4112.5639648438,4111.1538085938,4124.4873046875,4137.8203125,4124.1025390625,4121.6665039063,4132.1796875,4179.8715820313,4135.7690429688,4187.6923828125,6237.0,33025.0
11729,4130.2563476563,4121.9228515625,4116.5385742188,4120.6411132813,4121.0258789063,4114.7436523438,4125.384765625,4140.1284179688,4126.0258789063,4127.5639648438,4140.2563476563,4187.4360351563,4140.384765625,4190.8974609375,6238.0,33025.0
11730,4126.0258789063,4109.2309570313,4102.4360351563,4110.8974609375,4112.6923828125,4111.2822265625,4121.5385742188,4126.41015625,4117.8203125,4123.0771484375,4132.9487304688,4175.5126953125,4129.7436523438,4180.8974609375,6239.0,33025.0
11731,4118.8461914063,4104.1025390625,4095.6411132813,4108.0771484375,4116.41015625,4112.3076171875,4118.205078125,4117.3076171875,4110.2563476563,4120.0,4123.3334960938,4168.205078125,4123.4614257813,4171.41015625,6240.0,33025.0
11732,4114.615234375,4109.7436523438,4103.205078125,4112.5639648438,4123.4614257813,4115.5126953125,4121.41015625,4122.5639648438,4119.3588867188,4124.4873046875,4127.4360351563,4172.0512695313,4128.0771484375,4170.5126953125,6241.0,33025.0
11733,4119.8715820313,4108.9741210938,4105.7690429688,4111.2822265625,4113.58984375,4112.3076171875,4121.9228515625,4124.4873046875,4124.2309570313,4124.7436523438,4128.7177734375,4171.1538085938,4129.8715820313,4172.6923828125,6242.0,33025.0
11734,4122.9487304688,4106.5385742188,4102.5639648438,4115.1284179688,4107.5639648438,4110.0,4112.9487304688,4121.6665039063,4112.8203125,4118.3334960938,4121.5385742188,4171.0258789063,4124.7436523438,4172.5639648438,6243.0,33025.0
11735,4121.9228515625,4110.8974609375,4107.8203125,4122.8203125,4112.3076171875,4111.5385742188,4112.3076171875,4122.4360351563,4106.1538085938,4117.3076171875,4121.6665039063,4175.1284179688,4122.4360351563,4171.6665039063,6244.0,33025.0
11736,4122.8203125,4112.5639648438,4109.8715820313,4120.2563476563,4108.8461914063,4111.41015625,4122.4360351563,4121.1538085938,4110.2563476563,4118.0771484375,4125.5126953125,4173.205078125,4129.1025390625,4171.9228515625,6245.0,33025.0
11737,4124.1025390625,4111.9228515625,4106.6665039063,4117.9487304688,4107.3076171875,4110.384765625,4119.615234375,4116.6665039063,4109.1025390625,4112.3076171875,4126.6665039063,4171.2822265625,4135.8974609375,4172.5639648438,6246.0,33025.0
11738,4122.1796875,4111.1538085938,4108.0771484375,4123.8461914063,4112.0512695313,4109.1025390625,4108.4614257813,4116.5385742188,4104.4873046875,4111.41015625,4125.384765625,4168.4614257813,4135.384765625,4173.9741210938,6247.0,33025.0
11739,4116.41015625,4109.4873046875,4108.205078125,4119.615234375,4105.6411132813,4106.2822265625,4106.5385742188,4120.6411132813,4107.1796875,4119.1025390625,4125.1284179688,4157.6923828125,4133.9741210938,4170.1284179688,6248.0,33025.0
11740,4117.6923828125,4108.0771484375,4107.4360351563,4111.9228515625,4097.1796875,4103.7177734375,4108.8461914063,4120.6411132813,4116.1538085938,4123.8461914063,4130.7690429688,4152.6923828125,4138.0771484375,4166.2822265625,6249.0,33025.0
11741,4122.5639648438,4107.8203125,4110.2563476563,4116.5385742188,4102.0512695313,4104.1025390625,4109.8715820313,4119.7436523438,4122.5639648438,4124.615234375,4138.58984375,4157.1796875,4138.8461914063,4169.1025390625,6250.0,33025.0
11742,4119.2309570313,4108.0771484375,4108.4614257813,4118.8461914063,4108.9741210938,4107.8203125,4114.1025390625,4121.6665039063,4125.1284179688,4126.2822265625,4139.8715820313,4153.7177734375,4135.8974609375,4169.8715820313,6251.0,33025.0
11743,4116.9228515625,4106.794921875,4102.5639648438,4109.615234375,4105.7690429688,4109.2309570313,4114.3588867188,4118.205078125,4121.794921875,4125.384765625,4131.5385742188,4150.0,4134.8715820313,4169.3588867188,6252.0,33025.0
11744,4116.41015625,4106.794921875,4103.58984375,4105.5126953125,4104.4873046875,4105.6411132813,4110.7690429688,4112.1796875,4110.7690429688,4118.205078125,4122.3076171875,4159.8715820313,4129.615234375,4166.5385742188,6253.0,33025.0
11745,4115.8974609375,4107.3076171875,4107.0512695313,4109.615234375,4105.8974609375,4103.205078125,4109.7436523438,4109.8715820313,4105.7690429688,4110.2563476563,4120.0,4163.4614257813,4121.1538085938,4158.3334960938,6254.0,33025.0
11746,4120.0,4107.4360351563,4105.384765625,4109.1025390625,4105.7690429688,4105.0,4111.0258789063,4108.205078125,4106.9228515625,4107.3076171875,4117.1796875,4158.3334960938,4118.8461914063,4158.205078125,6255.0,33025.0
11747,4122.1796875,4107.3076171875,4104.8715820313,4107.1796875,4108.3334960938,4107.8203125,4117.8203125,4112.4360351563,4107.3076171875,4107.9487304688,4111.5385742188,4162.1796875,4122.0512695313,4167.4360351563,6256.0,33025.0
11748,4121.794921875,4106.9228515625,4109.7436523438,4108.58984375,4109.2309570313,4108.4614257813,4125.384765625,4125.1284179688,4115.8974609375,4112.6923828125,4114.1025390625,4170.0,4123.0771484375,4168.0771484375,6257.0,33025.0
11749,4121.794921875,4110.2563476563,4112.3076171875,4111.0258789063,4108.9741210938,4106.5385742188,4127.4360351563,4128.7177734375,4122.5639648438,4120.1284179688,4124.1025390625,4170.8974609375,4125.0,4167.4360351563,6258.0,33025.0
11750,4122.8203125,4112.3076171875,4107.5639648438,4114.2309570313,4108.0771484375,4106.2822265625,4123.205078125,4118.58984375,4114.2309570313,4122.1796875,4127.1796875,4164.1025390625,4131.6665039063,4170.2563476563,6259.0,33025.0
11751,4121.0258789063,4109.8715820313,4104.7436523438,4114.7436523438,4108.7177734375,4107.5639648438,4114.8715820313,4113.4614257813,4112.6923828125,4120.0,4125.7690429688,4156.9228515625,4137.6923828125,4162.5639648438,6260.0,33025.0
11752,4115.2563476563,4108.58984375,4103.9741210938,4111.9228515625,4106.794921875,4104.1025390625,4107.9487304688,4115.2563476563,4120.7690429688,4122.6923828125,4127.4360351563,4150.5126953125,4134.615234375,4152.1796875,6261.0,33025.0
11753,4112.6923828125,4107.4360351563,4102.3076171875,4111.5385742188,4100.384765625,4093.9743652344,4105.384765625,4110.0,4116.6665039063,4123.4614257813,4125.0,4142.0512695313,4124.7436523438,4151.1538085938,6262.0,33025.0
11754,4110.1284179688,4108.0771484375,4102.9487304688,4117.9487304688,4102.3076171875,4089.8718261719,4103.3334960938,4100.2563476563,4105.1284179688,4118.7177734375,4121.2822265625,4136.41015625,4124.2309570313,4151.1538085938,6263.0,33025.0
11755,4111.0258789063,4116.0258789063,4105.2563476563,4119.1025390625,4112.4360351563,4098.8461914063,4103.8461914063,4098.9741210938,4102.5639648438,4119.3588867188,4128.7177734375,4145.1284179688,4132.0512695313,4151.794921875,6264.0,33025.0
11756,4117.0512695313,4119.2309570313,4109.615234375,4111.794921875,4114.3588867188,4107.4360351563,4114.2309570313,4106.6665039063,4112.6923828125,4124.615234375,4135.0,4156.0258789063,4138.3334960938,4156.41015625,6265.0,33025.0
11757,4116.41015625,4108.9741210938,4109.2309570313,4106.41015625,4107.5639648438,4107.4360351563,4122.4360351563,4113.7177734375,4123.4614257813,4125.6411132813,4128.58984375,4150.6411132813,4139.8715820313,4154.2309570313,6266.0,33025.0
11758,4113.205078125,4103.9741210938,4104.8715820313,4106.2822265625,4107.1796875,4106.41015625,4120.384765625,4111.5385742188,4117.1796875,4120.8974609375,4120.8974609375,4141.0258789063,4131.9228515625,4144.2309570313,6267.0,33025.0
11759,4112.8203125,4108.7177734375,4103.3334960938,4104.4873046875,4110.384765625,4108.8461914063,4120.8974609375,4106.1538085938,4107.9487304688,4118.58984375,4120.5126953125,4139.4873046875,4125.0,4139.7436523438,6268.0,33025.0
11760,4113.58984375,4108.0771484375,4104.615234375,4103.7177734375,4109.3588867188,4110.384765625,4127.8203125,4112.5639648438,4115.2563476563,4121.5385742188,4122.3076171875,4144.8715820313,4132.8203125,4145.384765625,6269.0,33025.0
11761,4114.615234375,4107.8203125,4107.1796875,4106.2822265625,4106.2822265625,4108.9741210938,4131.2822265625,4124.8715820313,4124.615234375,4122.1796875,4123.3334960938,4146.9228515625,4141.0258789063,4151.41015625,6270.0,33025.0
11762,4112.3076171875,4116.1538085938,4105.5126953125,4105.384765625,4106.2822265625,4106.794921875,4125.2563476563,4122.4360351563,4122.3076171875,4120.2563476563,4123.8461914063,4143.58984375,4134.1025390625,4152.1796875,6271.0,33025.0
11763,4110.8974609375,4121.6665039063,4107.6923828125,4107.6923828125,4111.2822265625,4105.5126953125,4119.4873046875,4110.2563476563,4114.2309570313,4119.8715820313,4121.5385742188,4140.2563476563,4128.8461914063,4151.0258789063,6272.0,33025.0
11764,4112.9487304688,4120.6411132813,4115.1284179688,4111.0258789063,4111.1538085938,4107.5639648438,4120.5126953125,4113.205078125,4110.2563476563,4120.8974609375,4120.8974609375,4142.3076171875,4129.8715820313,4150.7690429688,6273.0,33025.0
11765,4118.0771484375,4121.794921875,4115.1284179688,4109.4873046875,4110.2563476563,4108.8461914063,4122.6923828125,4125.1284179688,4117.4360351563,4122.5639648438,4121.0258789063,4150.5126953125,4127.9487304688,4153.58984375,6274.0,33025.0
11766,4121.794921875,4125.7690429688,4116.2822265625,4113.4614257813,4114.7436523438,4108.4614257813,4123.3334960938,4126.2822265625,4125.2563476563,4123.3334960938,4121.1538085938,4151.9228515625,4130.5126953125,4156.6665039063,6275.0,33025.0
11767,4115.7690429688,4124.3588867188,4121.6665039063,4121.1538085938,4117.0512695313,4109.1025390625,4126.794921875,4123.4614257813,4127.0512695313,4124.2309570313,4128.3334960938,4143.205078125,4138.58984375,4152.9487304688,6276.0,33025.0
11768,4110.6411132813,4120.8974609375,4118.58984375,4121.9228515625,4116.5385742188,4109.1025390625,4126.794921875,4124.615234375,4127.0512695313,4130.5126953125,4137.4360351563,4141.794921875,4139.8715820313,4143.7177734375,6277.0,33025.0
11769,4110.0,4123.8461914063,4114.1025390625,4120.1284179688,4115.5126953125,4106.6665039063,4115.5126953125,4121.41015625,4126.9228515625,4133.205078125,4143.0771484375,4150.5126953125,4137.6923828125,4138.9741210938,6278.0,33025.0
11770,4106.6665039063,4121.6665039063,4113.3334960938,4119.4873046875,4107.4360351563,4101.1538085938,4106.0258789063,4114.3588867188,4123.58984375,4129.3588867188,4143.3334960938,4154.4873046875,4140.8974609375,4140.6411132813,6279.0,33025.0
11771,4104.8715820313,4110.0,4110.0,4114.8715820313,4102.4360351563,4096.9228515625,4107.4360351563,4109.2309570313,4111.6665039063,4122.1796875,4135.384765625,4152.4360351563,4137.6923828125,4140.2563476563,6280.0,33025.0
11772,4116.41015625,4121.1538085938,4115.0,4119.8715820313,4118.4614257813,4108.58984375,4120.384765625,4119.8715820313,4109.4873046875,4104.2309570313,4093.9743652344,4078.3332519531,4060.2563476563,4125.1284179688,5493.0,33026.0
11773,4115.2563476563,4118.8461914063,4117.4360351563,4121.6665039063,4119.7436523438,4111.41015625,4122.8203125,4126.794921875,4120.5126953125,4107.3076171875,4093.8461914063,4076.0256347656,4060.3845214844,4125.0,5494.0,33026.0
11774,4110.8974609375,4120.5126953125,4114.7436523438,4121.41015625,4118.4614257813,4111.5385742188,4124.615234375,4119.2309570313,4114.1025390625,4108.0771484375,4094.1025390625,4075.5129394531,4056.9230957031,4121.6665039063,5495.0,33026.0
11775,4110.0,4120.384765625,4112.8203125,4120.0,4119.4873046875,4118.7177734375,4124.7436523438,4111.1538085938,4108.8461914063,4106.0258789063,4098.7177734375,4072.3076171875,4057.0512695313,4115.6411132813,5496.0,33026.0
11776,4115.7690429688,4123.3334960938,4119.4873046875,4120.8974609375,4125.0,4126.5385742188,4128.3334960938,4118.0771484375,4117.3076171875,4107.5639648438,4106.794921875,4080.6411132813,4059.8718261719,4123.8461914063,5497.0,33026.0
11777,4117.8203125,4123.9741210938,4123.7177734375,4120.7690429688,4123.9741210938,4122.0512695313,4127.9487304688,4117.0512695313,4117.0512695313,4108.8461914063,4107.9487304688,4095.3845214844,4062.6923828125,4136.2822265625,5498.0,33026.0
11778,4115.5126953125,4123.8461914063,4126.41015625,4123.0771484375,4121.9228515625,4111.5385742188,4122.0512695313,4105.8974609375,4107.0512695313,4106.6665039063,4105.7690429688,4103.8461914063,4065.8974609375,4139.2309570313,5499.0,33026.0
11779,4120.5126953125,4131.2822265625,4135.2563476563,4129.2309570313,4118.58984375,4107.1796875,4120.384765625,4106.0258789063,4105.8974609375,4105.8974609375,4103.58984375,4101.5385742188,4064.4870605469,4139.4873046875,5500.0,33026.0
11780,4125.6411132813,4135.8974609375,4142.5639648438,4134.8715820313,4113.8461914063,4113.3334960938,4124.8715820313,4110.8974609375,4110.0,4107.5639648438,4099.3588867188,4098.205078125,4058.58984375,4147.1796875,5501.0,33026.0
11781,4124.7436523438,4133.205078125,4149.4873046875,4136.5385742188,4111.6665039063,4117.5639648438,4127.0512695313,4115.0,4111.41015625,4109.1025390625,4100.2563476563,4103.3334960938,4059.7436523438,4154.8715820313,5502.0,33026.0
11782,4126.0258789063,4134.7436523438,4160.0,4137.4360351563,4109.615234375,4111.9228515625,4124.1025390625,4119.3588867188,4110.384765625,4107.4360351563,4105.384765625,4112.4360351563,4063.3332519531,4156.9228515625,5503.0,33026.0
11783,4127.6923828125,4137.0512695313,4163.3334960938,4138.0771484375,4110.384765625,4114.7436523438,4127.4360351563,4118.58984375,4108.4614257813,4107.0512695313,4108.3334960938,4119.3588867188,4062.4357910156,4162.6923828125,5504.0,33026.0
11784,4132.3076171875,4128.9741210938,4160.7690429688,4133.8461914063,4115.0,4123.205078125,4137.0512695313,4118.205078125,4108.58984375,4109.7436523438,4105.6411132813,4124.8715820313,4064.8718261719,4171.1538085938,5505.0,33026.0
11785,4134.1025390625,4124.4873046875,4155.7690429688,4129.2309570313,4112.8203125,4117.9487304688,4134.8715820313,4116.9228515625,4100.6411132813,4102.8203125,4094.2307128906,4125.8974609375,4059.2307128906,4166.794921875,5506.0,33026.0
11786,4128.8461914063,4132.3076171875,4146.794921875,4132.6923828125,4110.7690429688,4112.1796875,4121.9228515625,4106.5385742188,4091.1538085938,4091.41015625,4087.0512695313,4125.8974609375,4049.4870605469,4155.6411132813,5507.0,33026.0
11787,4127.1796875,4136.41015625,4147.4360351563,4138.4614257813,4117.9487304688,4113.3334960938,4119.1025390625,4101.5385742188,4095.6411132813,4092.0512695313,4091.2819824219,4130.5126953125,4054.4870605469,4154.7436523438,5508.0,33026.0
11788,4127.4360351563,4134.7436523438,4149.3588867188,4136.1538085938,4122.0512695313,4115.2563476563,4127.3076171875,4106.9228515625,4099.3588867188,4095.6411132813,4093.205078125,4126.0258789063,4059.8718261719,4158.7177734375,5509.0,33026.0
11789,4128.0771484375,4134.4873046875,4142.5639648438,4135.1284179688,4120.5126953125,4118.205078125,4128.8461914063,4107.5639648438,4095.0,4096.41015625,4095.0,4114.1025390625,4057.8205566406,4160.1284179688,5510.0,33026.0
11790,4129.615234375,4135.384765625,4142.3076171875,4139.2309570313,4120.0,4116.1538085938,4125.5126953125,4105.0,4093.0769042969,4102.5639648438,4102.8203125,4111.9228515625,4063.8461914063,4165.1284179688,5511.0,33026.0
11791,4131.2822265625,4137.4360351563,4151.794921875,4141.2822265625,4120.2563476563,4111.794921875,4128.58984375,4109.1025390625,4095.0,4107.8203125,4113.7177734375,4120.7690429688,4077.5642089844,4178.7177734375,5512.0,33026.0
11792,4136.5385742188,4141.2822265625,4157.4360351563,4142.5639648438,4123.8461914063,4117.5639648438,4137.5639648438,4118.58984375,4098.7177734375,4106.6665039063,4122.9487304688,4127.0512695313,4085.3845214844,4186.41015625,5513.0,33026.0
11793,4136.5385742188,4142.8203125,4152.8203125,4144.1025390625,4121.2822265625,4124.1025390625,4144.8715820313,4122.3076171875,4105.6411132813,4108.7177734375,4120.6411132813,4118.9741210938,4084.1025390625,4178.205078125,5514.0,33026.0
11794,4127.8203125,4137.8203125,4148.205078125,4141.1538085938,4110.1284179688,4120.7690429688,4141.794921875,4110.6411132813,4107.4360351563,4110.0,4108.0771484375,4101.794921875,4077.8205566406,4166.6665039063,5515.0,33026.0
11795,4123.3334960938,4135.1284179688,4148.58984375,4139.7436523438,4111.9228515625,4116.794921875,4130.7690429688,4099.7436523438,4102.9487304688,4106.9228515625,4102.4360351563,4094.8718261719,4072.8205566406,4165.384765625,5516.0,33026.0
11796,4127.9487304688,4138.7177734375,4152.0512695313,4147.8203125,4122.1796875,4112.4360351563,4120.0,4105.2563476563,4106.1538085938,4106.9228515625,4112.6923828125,4106.1538085938,4076.9230957031,4171.9228515625,5517.0,33026.0
11797,4132.1796875,4142.3076171875,4155.1284179688,4151.0258789063,4118.58984375,4106.6665039063,4114.1025390625,4107.1796875,4107.0512695313,4108.0771484375,4117.5639648438,4108.9741210938,4079.6154785156,4172.1796875,5518.0,33026.0
11798,4125.384765625,4137.4360351563,4149.4873046875,4142.1796875,4111.5385742188,4107.6923828125,4109.1025390625,4099.615234375,4099.7436523438,4106.9228515625,4108.0771484375,4093.9743652344,4074.6154785156,4167.6923828125,5519.0,33026.0
11799,4118.8461914063,4128.0771484375,4143.205078125,4137.5639648438,4113.8461914063,4108.7177734375,4106.794921875,4099.8715820313,4098.205078125,4107.0512695313,4108.58984375,4087.9487304688,4073.8461914063,4167.0512695313,5520.0,33026.0
11800,4121.41015625,4124.615234375,4147.0512695313,4140.5126953125,4116.794921875,4105.1284179688,4112.1796875,4102.3076171875,4104.3588867188,4110.0,4122.8203125,4093.9743652344,4078.205078125,4169.615234375,5521.0,33026.0
11801,4120.2563476563,4125.8974609375,4148.3334960938,4138.205078125,4120.2563476563,4111.1538085938,4121.2822265625,4101.5385742188,4106.5385742188,4112.4360351563,4121.2822265625,4091.2819824219,4078.205078125,4167.6923828125,5522.0,33026.0
11802,4123.4614257813,4131.2822265625,4145.5126953125,4137.9487304688,4123.8461914063,4122.1796875,4129.1025390625,4105.8974609375,4107.9487304688,4114.3588867188,4109.2309570313,4085.2563476563,4077.1794433594,4168.3334960938,5523.0,33026.0
11803,4127.8203125,4133.8461914063,4146.2822265625,4145.384765625,4118.8461914063,4117.1796875,4127.1796875,4110.8974609375,4113.0771484375,4113.8461914063,4111.1538085938,4084.4870605469,4079.8718261719,4168.8461914063,5524.0,33026.0
11804,4121.9228515625,4129.615234375,4145.5126953125,4146.2822265625,4111.2822265625,4109.3588867188,4121.1538085938,4105.5126953125,4110.8974609375,4111.6665039063,4115.1284179688,4084.4870605469,4081.1538085938,4158.58984375,5525.0,33026.0
11805,4116.41015625,4126.2822265625,4138.9741210938,4141.9228515625,4110.1284179688,4117.1796875,4126.1538085938,4102.0512695313,4106.9228515625,4111.6665039063,4116.41015625,4088.58984375,4081.41015625,4157.8203125,5526.0,33026.0
11806,4118.9741210938,4126.0258789063,4137.3076171875,4140.7690429688,4114.7436523438,4125.2563476563,4137.1796875,4113.58984375,4114.1025390625,4112.5639648438,4115.8974609375,4093.0769042969,4082.8205566406,4167.5639648438,5527.0,33026.0
11807,4121.6665039063,4127.5639648438,4141.1538085938,4141.1538085938,4121.41015625,4123.205078125,4138.4614257813,4121.0258789063,4117.6923828125,4111.1538085938,4110.2563476563,4086.5385742188,4077.3076171875,4161.794921875,5528.0,33026.0
11808,4119.7436523438,4131.0258789063,4138.7177734375,4139.3588867188,4125.0,4119.615234375,4129.615234375,4115.1284179688,4112.1796875,4110.2563476563,4106.0258789063,4077.3076171875,4066.9230957031,4149.3588867188,5529.0,33026.0
11809,4121.9228515625,4132.8203125,4136.2822265625,4135.2563476563,4119.7436523438,4115.5126953125,4125.8974609375,4106.794921875,4103.205078125,4106.41015625,4100.7690429688,4074.3588867188,4064.1025390625,4152.0512695313,5530.0,33026.0
11810,4126.794921875,4123.3334960938,4138.0771484375,4127.6923828125,4107.3076171875,4110.0,4131.5385742188,4105.2563476563,4089.2307128906,4094.6154785156,4086.9230957031,4067.4357910156,4065.3845214844,4151.2822265625,5531.0,33026.0
11811,4123.205078125,4110.2563476563,4131.5385742188,4114.4873046875,4103.3334960938,4111.0258789063,4137.8203125,4105.0,4081.6667480469,4088.7180175781,4081.6667480469,4059.3588867188,4062.1794433594,4140.5126953125,5532.0,33026.0
11812,4119.615234375,4103.9741210938,4122.3076171875,4104.7436523438,4107.1796875,4113.3334960938,4137.6923828125,4106.41015625,4088.7180175781,4091.0256347656,4089.1025390625,4061.9230957031,4058.8461914063,4139.2309570313,5533.0,33026.0
11813,4121.2822265625,4102.4360351563,4127.1796875,4103.58984375,4103.3334960938,4109.7436523438,4135.8974609375,4111.6665039063,4101.1538085938,4095.2563476563,4088.8461914063,4067.0512695313,4061.0256347656,4142.6923828125,5534.0,33026.0
11814,4119.7436523438,4109.4873046875,4135.1284179688,4109.4873046875,4105.8974609375,4110.1284179688,4132.9487304688,4112.6923828125,4109.615234375,4104.1025390625,4088.58984375,4069.8718261719,4063.58984375,4143.7177734375,5535.0,33026.0
11815,4111.2822265625,4119.615234375,4128.58984375,4116.5385742188,4118.8461914063,4111.5385742188,4123.4614257813,4101.5385742188,4103.58984375,4105.384765625,4088.3332519531,4065.5129394531,4059.8718261719,4136.794921875,5536.0,33026.0
11816,4105.2563476563,4123.8461914063,4121.41015625,4120.384765625,4124.1025390625,4109.1025390625,4115.6411132813,4088.3332519531,4088.58984375,4093.9743652344,4080.1281738281,4055.7692871094,4056.41015625,4123.9741210938,5537.0,33026.0
11817,4113.8461914063,4125.0,4126.9228515625,4123.205078125,4121.9228515625,4114.4873046875,4123.58984375,4092.1794433594,4086.6667480469,4089.4870605469,4075.3845214844,4052.8205566406,4057.4357910156,4121.0258789063,5538.0,33026.0
11818,4119.615234375,4124.8715820313,4127.6923828125,4119.8715820313,4116.6665039063,4122.3076171875,4135.5126953125,4107.5639648438,4093.205078125,4092.1794433594,4078.0769042969,4059.2307128906,4062.8205566406,4132.5639648438,5539.0,33026.0
11819,4115.0,4121.1538085938,4119.615234375,4110.384765625,4107.8203125,4121.2822265625,4140.7690429688,4119.8715820313,4093.0769042969,4093.3332519531,4084.1025390625,4068.8461914063,4070.5129394531,4146.1538085938,5540.0,33026.0
11820,4117.8203125,4118.205078125,4129.8715820313,4108.9741210938,4106.0258789063,4124.1025390625,4147.4360351563,4126.1538085938,4099.3588867188,4100.8974609375,4090.8974609375,4080.2563476563,4074.6154785156,4153.7177734375,5541.0,33026.0
11821,4121.6665039063,4122.9487304688,4144.3588867188,4118.205078125,4110.6411132813,4131.41015625,4157.9487304688,4128.205078125,4111.1538085938,4108.58984375,4088.205078125,4081.2819824219,4076.5385742188,4156.41015625,5542.0,33026.0
11822,4120.7690429688,4124.4873046875,4140.7690429688,4123.205078125,4107.9487304688,4128.205078125,4155.8974609375,4125.7690429688,4111.5385742188,4104.2309570313,4078.8461914063,4074.8718261719,4075.7692871094,4151.0258789063,5543.0,33026.0
11823,4120.384765625,4121.9228515625,4144.4873046875,4122.4360351563,4109.1025390625,4123.205078125,4141.9228515625,4116.1538085938,4104.4873046875,4095.6411132813,4082.5642089844,4091.1538085938,4072.5642089844,4148.0771484375,5544.0,33026.0
11824,4120.6411132813,4122.1796875,4163.9741210938,4125.0,4114.7436523438,4120.6411132813,4135.8974609375,4106.0258789063,4101.6665039063,4093.0769042969,4092.6923828125,4121.1538085938,4075.0,4156.1538085938,5545.0,33026.0
11825,4125.0,4125.2563476563,4177.8203125,4127.0512695313,4113.4614257813,4115.1284179688,4136.6665039063,4109.615234375,4103.0771484375,4097.9487304688,4101.0258789063,4137.6923828125,4084.1025390625,4166.41015625,5546.0,33026.0
11826,4127.9487304688,4131.2822265625,4189.4873046875,4129.1025390625,4116.794921875,4116.6665039063,4140.6411132813,4123.4614257813,4111.794921875,4110.8974609375,4121.9228515625,4155.0,4098.58984375,4176.9228515625,5547.0,33026.0
11827,4130.2563476563,4138.4614257813,4209.3588867188,4136.0258789063,4123.8461914063,4125.0,4148.9741210938,4126.5385742188,4122.4360351563,4123.3334960938,4148.4614257813,4177.8203125,4116.0258789063,4191.2822265625,5548.0,33026.0
11828,4137.1796875,4140.8974609375,4220.5126953125,4138.7177734375,4122.6923828125,4126.6665039063,4151.2822265625,4120.384765625,4119.7436523438,4124.8715820313,4163.4614257813,4190.7690429688,4124.615234375,4200.1284179688,5549.0,33026.0
11829,4141.41015625,4140.5126953125,4224.4873046875,4135.2563476563,4119.2309570313,4125.8974609375,4145.384765625,4120.7690429688,4115.2563476563,4128.58984375,4178.58984375,4205.8974609375,4127.5639648438,4201.2822265625,5550.0,33026.0
11830,4143.3334960938,4143.4614257813,4233.3334960938,4133.8461914063,4122.0512695313,4128.0771484375,4141.1538085938,4121.41015625,4121.2822265625,4138.8461914063,4200.5126953125,4233.3334960938,4140.5126953125,4209.615234375,5551.0,33026.0
11831,4142.1796875,4145.2563476563,4235.2563476563,4130.5126953125,4120.6411132813,4125.7690429688,4138.7177734375,4113.3334960938,4122.5639648438,4141.6665039063,4216.2822265625,4250.2563476563,4155.8974609375,4224.1025390625,5552.0,33026.0
11832,4140.384765625,4141.5385742188,4231.2822265625,4125.7690429688,4110.6411132813,4117.4360351563,4134.2309570313,4108.7177734375,4118.205078125,4142.4360351563,4227.9487304688,4254.8715820313,4166.1538085938,4231.41015625,5553.0,33026.0
11833,4143.205078125,4138.8461914063,4228.8461914063,4123.58984375,4106.2822265625,4113.3334960938,4136.0258789063,4125.1284179688,4131.41015625,4155.0,4241.5385742188,4263.8461914063,4178.205078125,4238.9741210938,5554.0,33026.0
11834,4145.7690429688,4137.8203125,4218.7177734375,4118.3334960938,4109.4873046875,4112.0512695313,4141.1538085938,4143.7177734375,4141.6665039063,4160.0,4234.2309570313,4263.4614257813,4177.1796875,4239.615234375,5555.0,33026.0
11835,4140.5126953125,4129.2309570313,4199.7436523438,4107.5639648438,4108.205078125,4107.9487304688,4138.4614257813,4135.7690429688,4127.4360351563,4140.7690429688,4200.6411132813,4240.8974609375,4152.9487304688,4219.1025390625,5556.0,33026.0
11836,4127.3076171875,4112.8203125,4183.3334960938,4094.8718261719,4104.8715820313,4109.7436523438,4138.58984375,4120.6411132813,4114.3588867188,4125.5126953125,4180.7690429688,4216.6665039063,4135.7690429688,4195.5126953125,5557.0,33026.0
11837,4125.6411132813,4109.8715820313,4171.1538085938,4087.8205566406,4110.0,4120.6411132813,4150.1284179688,4117.3076171875,4112.0512695313,4124.615234375,4177.4360351563,4201.41015625,4138.58984375,4190.384765625,5558.0,33026.0
11838,4132.6923828125,4117.6923828125,4161.5385742188,4091.6667480469,4114.4873046875,4126.794921875,4155.0,4108.9741210938,4100.384765625,4116.2822265625,4159.7436523438,4186.794921875,4134.7436523438,4187.8203125,5559.0,33026.0
11839,4129.3588867188,4112.6923828125,4153.3334960938,4091.5385742188,4110.384765625,4118.3334960938,4145.6411132813,4099.2309570313,4087.5642089844,4101.41015625,4135.0,4176.6665039063,4118.8461914063,4175.5126953125,5560.0,33026.0
11840,4130.1284179688,4108.3334960938,4148.0771484375,4084.8718261719,4106.1538085938,4108.205078125,4140.2563476563,4110.5126953125,4098.7177734375,4104.4873046875,4131.0258789063,4181.41015625,4118.0771484375,4173.58984375,5561.0,33026.0
11841,4136.5385742188,4119.8715820313,4154.4873046875,4093.7180175781,4108.0771484375,4111.5385742188,4138.9741210938,4130.384765625,4121.6665039063,4127.6923828125,4153.8461914063,4201.2822265625,4140.2563476563,4191.6665039063,5562.0,33026.0
