,AF3,F7,F3,F5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
123,4092.6923828125,4077.1794433594,4065.7692871094,4062.9487304688,4086.794921875,4093.58984375,4095.3845214844,4113.0771484375,4123.58984375,4105.0,4125.5126953125,4110.0,4123.9741210938,4114.4873046875
124,4085.3845214844,4074.4870605469,4059.4870605469,4058.205078125,4079.1025390625,4090.8974609375,4092.3076171875,4106.1538085938,4112.0512695313,4094.1025390625,4117.6923828125,4103.3334960938,4112.3076171875,4096.5385742188
125,4080.0,4076.41015625,4061.1538085938,4055.0,4074.3588867188,4083.4614257813,4078.4614257813,4099.1025390625,4104.7436523438,4088.205078125,4116.2822265625,4104.8715820313,4109.2309570313,4093.58984375
126,4084.1025390625,4078.7180175781,4068.7180175781,4058.9743652344,4079.3588867188,4082.8205566406,4075.0,4093.8461914063,4104.615234375,4093.58984375,4120.2563476563,4107.1796875,4115.5126953125,4105.384765625
127,4088.205078125,4081.5385742188,4074.6154785156,4062.0512695313,4085.0,4090.2563476563,4081.6667480469,4096.2822265625,4112.3076171875,4097.5639648438,4124.7436523438,4109.1025390625,4123.205078125,4103.8461914063
128,4084.7436523438,4079.2307128906,4072.1794433594,4059.2307128906,4085.0,4091.5385742188,4082.1794433594,4103.58984375,4115.7690429688,4091.1538085938,4117.3076171875,4109.1025390625,4118.58984375,4098.58984375
129,4084.2307128906,4076.6667480469,4068.9743652344,4059.1025390625,4083.205078125,4088.8461914063,4083.4614257813,4107.9487304688,4113.4614257813,4087.5642089844,4110.8974609375,4106.9228515625,4110.8974609375,4104.8715820313
130,4090.6411132813,4079.8718261719,4073.205078125,4062.3076171875,4089.7436523438,4094.3588867188,4092.6923828125,4104.7436523438,4117.3076171875,4094.6154785156,4122.1796875,4110.0,4115.7690429688,4108.7177734375
131,4090.6411132813,4081.0256347656,4074.2307128906,4059.6154785156,4094.6154785156,4099.8715820313,4093.58984375,4101.41015625,4120.384765625,4099.4873046875,4133.0771484375,4119.7436523438,4123.9741210938,4107.8203125
132,4082.0512695313,4076.794921875,4066.41015625,4057.4357910156,4085.3845214844,4091.9230957031,4081.41015625,4102.5639648438,4117.5639648438,4098.3334960938,4131.0258789063,4127.0512695313,4124.8715820313,4113.0771484375
133,4082.3076171875,4073.7180175781,4064.8718261719,4060.6411132813,4078.9743652344,4087.5642089844,4079.1025390625,4104.2309570313,4120.384765625,4099.8715820313,4126.0258789063,4126.41015625,4122.0512695313,4120.0
134,4089.7436523438,4075.1281738281,4071.9230957031,4061.9230957031,4090.6411132813,4098.8461914063,4092.4357910156,4108.3334960938,4127.4360351563,4100.384765625,4126.2822265625,4122.3076171875,4122.0512695313,4124.2309570313
135,4094.3588867188,4082.6923828125,4074.3588867188,4064.3588867188,4098.3334960938,4103.0771484375,4095.7692871094,4106.5385742188,4120.1284179688,4092.6923828125,4124.1025390625,4124.2309570313,4122.0512695313,4124.615234375
136,4097.6923828125,4091.9230957031,4076.41015625,4072.1794433594,4093.58984375,4092.8205566406,4083.9743652344,4099.2309570313,4113.58984375,4090.2563476563,4127.3076171875,4135.0,4122.9487304688,4122.9487304688
137,4096.794921875,4089.4870605469,4081.794921875,4074.7436523438,4091.5385742188,4092.3076171875,4081.5385742188,4099.2309570313,4119.1025390625,4098.8461914063,4138.0771484375,4144.3588867188,4125.5126953125,4125.0
138,4094.2307128906,4080.8974609375,4081.5385742188,4070.7692871094,4094.6154785156,4101.6665039063,4094.3588867188,4108.58984375,4119.615234375,4099.1025390625,4135.384765625,4137.6923828125,4125.6411132813,4127.6923828125
139,4091.2819824219,4082.8205566406,4074.8718261719,4066.5385742188,4090.2563476563,4100.5126953125,4097.8203125,4110.6411132813,4114.7436523438,4092.3076171875,4125.0,4125.0,4122.8203125,4125.384765625
140,4087.5642089844,4080.5129394531,4070.5129394531,4058.205078125,4081.6667480469,4090.2563476563,4083.9743652344,4100.1284179688,4112.1796875,4091.0256347656,4120.7690429688,4129.1025390625,4119.4873046875,4120.0
141,4091.6667480469,4074.3588867188,4071.794921875,4059.4870605469,4084.8718261719,4089.6154785156,4080.5129394531,4096.1538085938,4114.615234375,4092.0512695313,4122.0512695313,4136.0258789063,4119.4873046875,4123.4614257813
142,4098.9741210938,4081.5385742188,4075.8974609375,4072.6923828125,4093.4614257813,4100.1284179688,4096.9228515625,4110.1284179688,4123.58984375,4098.4614257813,4128.8461914063,4123.3334960938,4121.5385742188,4134.2309570313
143,4099.1025390625,4087.8205566406,4078.58984375,4076.5385742188,4092.6923828125,4107.9487304688,4106.794921875,4120.7690429688,4130.1284179688,4104.8715820313,4135.384765625,4111.9228515625,4125.1284179688,4137.0512695313
144,4096.5385742188,4087.0512695313,4079.1025390625,4073.7180175781,4091.2819824219,4103.3334960938,4103.9741210938,4115.1284179688,4127.5639648438,4101.2822265625,4132.9487304688,4118.7177734375,4129.8715820313,4133.7177734375
145,4100.5126953125,4087.1794433594,4081.9230957031,4073.9743652344,4093.205078125,4096.5385742188,4101.5385742188,4110.0,4124.2309570313,4093.58984375,4127.9487304688,4124.3588867188,4129.7436523438,4135.8974609375
146,4103.4614257813,4083.7180175781,4083.58984375,4070.7692871094,4091.0256347656,4095.1281738281,4096.41015625,4108.58984375,4120.7690429688,4091.5385742188,4125.5126953125,4121.41015625,4123.3334960938,4139.1025390625
147,4097.3076171875,4081.1538085938,4077.9487304688,4071.0256347656,4092.0512695313,4097.3076171875,4090.5129394531,4107.3076171875,4116.0258789063,4093.0769042969,4127.6923828125,4119.7436523438,4122.5639648438,4137.3076171875
148,4096.1538085938,4089.1025390625,4077.6923828125,4082.0512695313,4096.41015625,4100.1284179688,4098.58984375,4116.794921875,4122.6923828125,4096.2822265625,4137.3076171875,4125.384765625,4132.1796875,4139.3588867188
149,4100.5126953125,4095.3845214844,4080.0,4084.4870605469,4097.0512695313,4103.7177734375,4104.2309570313,4122.3076171875,4129.3588867188,4098.0771484375,4137.8203125,4123.58984375,4134.2309570313,4137.6923828125
150,4099.3588867188,4089.3588867188,4078.3332519531,4076.41015625,4092.4357910156,4104.3588867188,4098.205078125,4110.6411132813,4118.3334960938,4091.0256347656,4121.6665039063,4107.0512695313,4123.58984375,4126.41015625
151,4096.6665039063,4084.7436523438,4077.0512695313,4077.0512695313,4084.7436523438,4097.8203125,4094.1025390625,4104.3588867188,4111.41015625,4086.794921875,4117.1796875,4109.7436523438,4120.384765625,4127.5639648438
152,4095.7692871094,4082.8205566406,4074.6154785156,4081.1538085938,4092.3076171875,4098.7177734375,4095.2563476563,4108.8461914063,4119.3588867188,4092.6923828125,4126.1538085938,4128.58984375,4125.384765625,4135.384765625
153,4092.9487304688,4081.794921875,4077.9487304688,4077.3076171875,4107.1796875,4103.4614257813,4095.8974609375,4101.794921875,4115.5126953125,4094.2307128906,4125.0,4120.7690429688,4123.58984375,4127.6923828125
154,4087.1794433594,4082.6923828125,4080.7692871094,4072.8205566406,4096.6665039063,4096.41015625,4089.8718261719,4095.8974609375,4103.8461914063,4090.1281738281,4120.1284179688,4100.5126953125,4119.3588867188,4116.6665039063
155,4086.0256347656,4079.1025390625,4070.8974609375,4072.5642089844,4075.8974609375,4088.9743652344,4085.6411132813,4101.794921875,4108.7177734375,4089.3588867188,4120.1284179688,4102.0512695313,4119.2309570313,4121.9228515625
156,4093.7180175781,4079.6154785156,4070.6411132813,4075.1281738281,4083.7180175781,4092.3076171875,4088.9743652344,4106.1538085938,4119.615234375,4092.9487304688,4121.9228515625,4114.4873046875,4125.1284179688,4132.4360351563
157,4098.0771484375,4087.3076171875,4084.8718261719,4077.3076171875,4097.9487304688,4095.5129394531,4092.9487304688,4110.6411132813,4123.8461914063,4097.1796875,4124.2309570313,4120.0,4131.0258789063,4137.5639648438
158,4098.8461914063,4091.1538085938,4089.4870605469,4080.1281738281,4093.9743652344,4096.2822265625,4092.0512695313,4115.1284179688,4125.8974609375,4098.0771484375,4128.0771484375,4122.6923828125,4132.5639648438,4140.1284179688
159,4101.1538085938,4092.1794433594,4088.4614257813,4088.4614257813,4091.5385742188,4098.205078125,4091.41015625,4108.9741210938,4118.8461914063,4092.6923828125,4129.7436523438,4124.615234375,4131.1538085938,4140.2563476563
160,4100.7690429688,4100.0,4091.41015625,4092.8205566406,4094.8718261719,4095.0,4091.794921875,4106.41015625,4112.5639648438,4089.3588867188,4126.1538085938,4121.1538085938,4129.2309570313,4142.9487304688
161,4101.0258789063,4099.3588867188,4091.6667480469,4087.6923828125,4093.8461914063,4092.3076171875,4091.0256347656,4115.5126953125,4119.3588867188,4094.7436523438,4124.7436523438,4122.4360351563,4126.5385742188,4143.205078125
162,4095.7692871094,4082.6923828125,4088.7180175781,4083.9743652344,4090.7692871094,4093.3332519531,4088.4614257813,4115.8974609375,4123.7177734375,4098.205078125,4128.4614257813,4140.5126953125,4125.5126953125,4138.9741210938
163,4088.7180175781,4078.9743652344,4082.9487304688,4085.8974609375,4088.8461914063,4092.8205566406,4081.794921875,4105.0,4116.2822265625,4093.4614257813,4127.1796875,4142.6923828125,4126.0258789063,4137.9487304688
164,4092.9487304688,4090.1281738281,4076.9230957031,4087.4357910156,4090.1281738281,4093.205078125,4081.41015625,4101.9228515625,4108.0771484375,4088.205078125,4119.2309570313,4113.0771484375,4120.1284179688,4136.41015625
165,4099.8715820313,4093.58984375,4082.6923828125,4089.6154785156,4093.58984375,4093.3332519531,4085.7692871094,4107.6923828125,4106.9228515625,4088.205078125,4118.8461914063,4105.7690429688,4115.8974609375,4131.1538085938
166,4099.4873046875,4091.5385742188,4093.9743652344,4092.3076171875,4092.1794433594,4090.5129394531,4083.7180175781,4110.384765625,4114.615234375,4091.1538085938,4124.7436523438,4125.2563476563,4119.615234375,4126.6665039063
167,4096.6665039063,4091.6667480469,4092.5642089844,4089.2307128906,4088.4614257813,4090.5129394531,4083.3332519531,4108.8461914063,4121.9228515625,4093.0769042969,4124.2309570313,4129.4873046875,4124.1025390625,4125.8974609375
168,4101.0258789063,4093.3332519531,4085.6411132813,4088.9743652344,4092.3076171875,4096.2822265625,4092.0512695313,4107.4360351563,4116.0258789063,4092.6923828125,4122.9487304688,4124.615234375,4124.2309570313,4132.9487304688
169,4098.9741210938,4090.1281738281,4082.1794433594,4090.8974609375,4092.6923828125,4096.9228515625,4094.6154785156,4102.9487304688,4103.9741210938,4085.6411132813,4119.4873046875,4115.384765625,4116.41015625,4137.3076171875
170,4085.8974609375,4081.9230957031,4075.8974609375,4081.6667480469,4085.0,4090.8974609375,4086.9230957031,4095.1281738281,4096.1538085938,4076.5385742188,4108.0771484375,4097.6923828125,4107.1796875,4120.8974609375
171,4085.8974609375,4078.4614257813,4076.0256347656,4072.8205566406,4081.9230957031,4089.2307128906,4083.3332519531,4091.5385742188,4094.6154785156,4074.8718261719,4103.8461914063,4096.0258789063,4104.1025390625,4106.6665039063
172,4096.5385742188,4086.6667480469,4083.9743652344,4080.6411132813,4086.9230957031,4091.2819824219,4083.9743652344,4092.1794433594,4091.9230957031,4072.6923828125,4104.3588867188,4108.7177734375,4104.8715820313,4117.0512695313
173,4098.58984375,4094.1025390625,4084.7436523438,4088.3332519531,4090.8974609375,4090.8974609375,4082.4357910156,4091.1538085938,4086.794921875,4069.7436523438,4098.8461914063,4107.9487304688,4102.8203125,4127.0512695313
174,4089.8718261719,4086.794921875,4084.3588867188,4080.5129394531,4091.0256347656,4091.41015625,4083.58984375,4097.1796875,4094.1025390625,4073.8461914063,4098.58984375,4103.7177734375,4103.0771484375,4121.9228515625
175,4085.7692871094,4080.3845214844,4083.205078125,4079.7436523438,4090.3845214844,4092.4357910156,4086.0256347656,4106.5385742188,4109.2309570313,4078.7180175781,4105.5126953125,4107.3076171875,4107.6923828125,4118.8461914063
176,4094.7436523438,4086.5385742188,4081.2819824219,4093.58984375,4091.9230957031,4089.7436523438,4083.4614257813,4103.8461914063,4112.1796875,4080.8974609375,4112.0512695313,4102.0512695313,4109.615234375,4124.3588867188
177,4101.6665039063,4090.0,4088.3332519531,4093.3332519531,4092.9487304688,4090.8974609375,4085.3845214844,4100.7690429688,4112.9487304688,4086.6667480469,4120.0,4111.0258789063,4115.8974609375,4132.8203125
178,4102.0512695313,4091.9230957031,4097.3076171875,4084.3588867188,4090.3845214844,4094.4870605469,4093.8461914063,4114.4873046875,4124.2309570313,4093.58984375,4126.5385742188,4140.0,4128.3334960938,4142.9487304688
179,4105.0,4103.9741210938,4094.1025390625,4097.6923828125,4091.41015625,4092.6923828125,4091.794921875,4128.3334960938,4130.8974609375,4091.794921875,4127.8203125,4146.5385742188,4133.0771484375,4142.8203125
180,4101.2822265625,4104.615234375,4090.2563476563,4112.9487304688,4092.9487304688,4088.9743652344,4081.0256347656,4117.6923828125,4120.1284179688,4082.5642089844,4121.5385742188,4126.6665039063,4123.8461914063,4129.4873046875
181,4091.6667480469,4082.3076171875,4094.1025390625,4101.41015625,4090.1281738281,4089.7436523438,4080.5129394531,4098.7177734375,4104.2309570313,4070.5129394531,4107.0512695313,4112.9487304688,4109.7436523438,4118.0771484375
182,4093.205078125,4077.6923828125,4092.4357910156,4085.1281738281,4092.0512695313,4091.6667480469,4085.8974609375,4099.3588867188,4104.1025390625,4067.1794433594,4102.9487304688,4112.1796875,4105.2563476563,4121.1538085938
183,4099.4873046875,4092.1794433594,4089.7436523438,4087.8205566406,4095.5129394531,4092.5642089844,4087.4357910156,4109.1025390625,4111.9228515625,4068.9743652344,4108.58984375,4112.1796875,4111.6665039063,4130.5126953125
184,4095.7692871094,4092.1794433594,4094.6154785156,4098.7177734375,4089.7436523438,4093.3332519531,4088.3332519531,4101.5385742188,4103.0771484375,4060.1281738281,4096.9228515625,4105.384765625,4108.3334960938,4122.3076171875
185,4094.6154785156,4093.9743652344,4103.0771484375,4111.0258789063,4092.8205566406,4093.4614257813,4087.5642089844,4090.8974609375,4092.0512695313,4055.0,4086.41015625,4099.3588867188,4098.9741210938,4110.1284179688
186,4104.7436523438,4110.7690429688,4118.58984375,4124.3588867188,4106.794921875,4093.9743652344,4086.6667480469,4094.1025390625,4097.3076171875,4058.9743652344,4094.2307128906,4104.3588867188,4103.3334960938,4115.8974609375
187,4108.58984375,4116.1538085938,4135.8974609375,4128.7177734375,4104.8715820313,4091.794921875,4082.9487304688,4096.1538085938,4099.4873046875,4057.1794433594,4091.6667480469,4106.9228515625,4108.4614257813,4127.0512695313
188,4107.4360351563,4109.7436523438,4134.3588867188,4128.3334960938,4097.5639648438,4087.8205566406,4070.8974609375,4090.2563476563,4094.3588867188,4051.794921875,4076.0256347656,4106.6665039063,4097.9487304688,4127.5639648438
189,4110.0,4116.794921875,4128.3334960938,4136.5385742188,4094.3588867188,4085.6411132813,4063.8461914063,4082.6923828125,4090.7692871094,4048.58984375,4063.7180175781,4107.4360351563,4082.5642089844,4115.1284179688
190,4105.0,4127.8203125,4133.8461914063,4148.0771484375,4090.7692871094,4087.5642089844,4069.1025390625,4075.2563476563,4083.58984375,4041.2819824219,4047.3076171875,4094.1025390625,4074.3588867188,4098.3334960938
191,4101.6665039063,4129.7436523438,4140.7690429688,4155.2563476563,4091.794921875,4089.8718261719,4075.5129394531,4077.3076171875,4078.7180175781,4034.2307128906,4032.6923828125,4082.3076171875,4071.6667480469,4094.6154785156
192,4110.1284179688,4132.0512695313,4146.0258789063,4158.58984375,4092.5642089844,4090.7692871094,4078.9743652344,4089.6154785156,4082.5642089844,4036.6667480469,4032.9487304688,4089.7436523438,4074.7436523438,4107.4360351563
193,4114.8715820313,4136.9228515625,4148.3334960938,4157.9487304688,4092.5642089844,4090.1281738281,4079.4870605469,4090.5129394531,4082.6923828125,4036.0256347656,4033.9743652344,4094.2307128906,4073.7180175781,4113.0771484375
194,4114.1025390625,4139.3588867188,4145.384765625,4155.0,4100.7690429688,4089.7436523438,4071.6667480469,4074.8718261719,4073.4614257813,4029.7436523438,4026.794921875,4088.58984375,4062.4357910156,4107.0512695313
195,4111.794921875,4135.6411132813,4139.615234375,4155.384765625,4109.2309570313,4096.6665039063,4075.5129394531,4071.9230957031,4070.7692871094,4029.1025390625,4026.794921875,4088.9743652344,4061.2819824219,4107.0512695313
196,4111.1538085938,4132.1796875,4140.0,4153.8461914063,4107.8203125,4102.8203125,4093.9743652344,4088.9743652344,4085.3845214844,4037.8205566406,4039.6154785156,4095.8974609375,4074.1025390625,4109.8715820313
197,4111.9228515625,4129.3588867188,4138.205078125,4145.0,4104.615234375,4098.4614257813,4095.0,4099.2309570313,4095.7692871094,4044.6154785156,4045.5129394531,4103.7177734375,4079.6154785156,4108.0771484375
198,4107.9487304688,4127.5639648438,4132.1796875,4142.6923828125,4101.2822265625,4088.3332519531,4079.6154785156,4093.0769042969,4086.1538085938,4038.4614257813,4038.3332519531,4109.4873046875,4073.9743652344,4107.1796875
199,4110.6411132813,4134.3588867188,4136.6665039063,4154.1025390625,4101.6665039063,4086.5385742188,4072.0512695313,4088.0769042969,4081.41015625,4035.8974609375,4037.1794433594,4116.5385742188,4074.1025390625,4110.1284179688
200,4117.0512695313,4145.0,4137.6923828125,4156.6665039063,4103.8461914063,4088.3332519531,4072.4357910156,4092.8205566406,4094.1025390625,4044.8718261719,4045.1281738281,4123.58984375,4078.9743652344,4112.0512695313
201,4111.794921875,4140.0,4128.3334960938,4142.6923828125,4100.2563476563,4091.1538085938,4080.1281738281,4098.205078125,4095.5129394531,4044.3588867188,4038.4614257813,4113.58984375,4071.794921875,4104.615234375
202,4097.3076171875,4124.3588867188,4115.7690429688,4128.9741210938,4095.8974609375,4100.0,4090.6411132813,4091.2819824219,4079.8718261719,4030.6411132813,4020.5129394531,4091.41015625,4058.58984375,4086.1538085938
